batch,domain,position,sample_id
0,BigGAN,0,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00038066.JPEG
0,BigGAN,1,GenImage_test/BigGAN/test/ai/164_biggan_00039.png
0,BigGAN,2,GenImage_test/BigGAN/test/ai/367_biggan_00143.png
0,BigGAN,3,GenImage_test/BigGAN/test/ai/327_biggan_00035.png
0,BigGAN,4,GenImage_test/BigGAN/test/ai/846_biggan_00127.png
0,BigGAN,5,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00029207.JPEG
0,BigGAN,6,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00039602.JPEG
0,BigGAN,7,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00031591.JPEG
0,BigGAN,8,GenImage_test/BigGAN/test/ai/191_biggan_00127.png
0,BigGAN,9,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00024416.JPEG
0,BigGAN,10,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00001017.JPEG
0,BigGAN,11,GenImage_test/BigGAN/test/ai/922_biggan_00020.png
0,BigGAN,12,GenImage_test/BigGAN/test/ai/885_biggan_00074.png
0,BigGAN,13,GenImage_test/BigGAN/test/ai/014_biggan_00020.png
0,BigGAN,14,GenImage_test/BigGAN/test/ai/378_biggan_00143.png
0,BigGAN,15,GenImage_test/BigGAN/test/ai/449_biggan_00074.png
1,BigGAN,16,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00043137.JPEG
1,BigGAN,17,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00000991.JPEG
1,BigGAN,18,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00038854.JPEG
1,BigGAN,19,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00019198.JPEG
1,BigGAN,20,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00045856.JPEG
1,BigGAN,21,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00049595.JPEG
1,BigGAN,22,GenImage_test/BigGAN/test/ai/320_biggan_00035.png
1,BigGAN,23,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00019763.JPEG
1,BigGAN,24,GenImage_test/BigGAN/test/ai/562_biggan_00127.png
1,BigGAN,25,GenImage_test/BigGAN/test/ai/478_biggan_00143.png
1,BigGAN,26,GenImage_test/BigGAN/test/ai/316_biggan_00127.png
1,BigGAN,27,GenImage_test/BigGAN/test/ai/835_biggan_00127.png
1,BigGAN,28,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00010782.JPEG
1,BigGAN,29,GenImage_test/BigGAN/test/ai/862_biggan_00074.png
1,BigGAN,30,GenImage_test/BigGAN/test/ai/586_biggan_00020.png
1,BigGAN,31,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00018146.JPEG
2,BigGAN,32,GenImage_test/BigGAN/test/ai/222_biggan_00074.png
2,BigGAN,33,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00037502.JPEG
2,BigGAN,34,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00036493.JPEG
2,BigGAN,35,GenImage_test/BigGAN/test/ai/166_biggan_00143.png
2,BigGAN,36,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00009553.JPEG
2,BigGAN,37,GenImage_test/BigGAN/test/ai/387_biggan_00074.png
2,BigGAN,38,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00019934.JPEG
2,BigGAN,39,GenImage_test/BigGAN/test/ai/459_biggan_00074.png
2,BigGAN,40,GenImage_test/BigGAN/test/ai/302_biggan_00074.png
2,BigGAN,41,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00045607.JPEG
2,BigGAN,42,GenImage_test/BigGAN/test/ai/233_biggan_00020.png
2,BigGAN,43,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00000297.JPEG
2,BigGAN,44,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00031144.JPEG
2,BigGAN,45,GenImage_test/BigGAN/test/ai/348_biggan_00143.png
2,BigGAN,46,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00007316.JPEG
2,BigGAN,47,GenImage_test/BigGAN/test/ai/641_biggan_00020.png
3,BigGAN,48,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00012847.JPEG
3,BigGAN,49,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00015217.JPEG
3,BigGAN,50,GenImage_test/BigGAN/test/ai/161_biggan_00035.png
3,BigGAN,51,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00006078.JPEG
3,BigGAN,52,GenImage_test/BigGAN/test/nature/ILSVRC2012_val_00014313.JPEG
